834,111000,47220250,10,0,22,1
835,111000,47331250,0,0,23,1
836,111000,47442250,10,0,24,1
837,111000,47553250,0,0,25,1
838,111000,47664250,10,0,26,1
839,111000,47775250,0,0,27,1
840,112000,47886250,10,1,28,1
841,112000,47998250,0,0,29,1
842,112000,48110250,10,0,30,1
843,112000,48222250,0,0,21,1
844,112000,48334250,10,0,22,1
845,112000,48446250,0,0,23,1
846,112000,48558250,10,0,24,1
847,112000,48670250,0,0,25,1
848,112000,48782250,10,0,26,1
849,112000,48894250,0,0,27,1
850,113000,49006250,10,1,28,1
851,113000,49119250,0,0,29,1
852,113000,49232250,10,0,30,1
853,113000,49345250,0,0,21,1
854,113000,49458250,10,0,22,1
855,113000,49571250,0,0,23,1
856,113000,49684250,10,0,24,1
857,113000,49797250,0,0,25,1
858,113000,49910250,10,0,26,1
859,113000,50023250,0,0,27,1
860,114000,50136250,10,1,28,1
861,114000,50250250,0,0,29,1
862,114000,50364250,10,0,30,1
863,114000,50478250,0,0,21,1
864,114000,50592250,10,0,22,1
865,114000,50706250,0,0,23,1
866,114000,50820250,10,0,24,1
867,114000,50934250,0,0,25,1
868,114000,51048250,10,0,26,1
869,114000,51162250,0,0,27,1
870,115000,51276250,10,1,28,1
871,115000,51391250,0,0,29,1
872,115000,51506250,10,0,30,1
873,115000,51621250,0,0,21,1
874,115000,51736250,10,0,22,1
875,115000,51851250,0,0,23,1
876,115000,51966250,10,0,24,1
877,115000,52081250,0,0,25,1
878,115000,52196250,10,0,26,1
879,115000,52311250,0,0,27,1
880,116000,52426250,10,1,28,1
881,116000,52542250,0,0,29,1
882,116000,52658250,10,0,30,1
883,116000,52774250,0,0,21,1
884,116000,52890250,10,0,22,1
885,116000,53006250,0,0,23,1
886,116000,53122250,10,0,24,1
887,116000,53238250,0,0,25,1
888,116000,53354250,10,0,26,1
889,116000,53470250,0,0,27,1
890,117000,53586250,10,1,28,1
891,117000,53703250,0,0,29,1
892,117000,53820250,10,0,30,1
893,117000,53937250,0,0,21,1
894,117000,54054250,10,0,22,1
895,117000,54171250,0,0,23,1
896,117000,54288250,10,0,24,1
897,117000,54405250,0,0,25,1
898,117000,54522250,10,0,26,1
899,117000,54639250,0,0,27,1
900,118000,54756250,10,1,28,1
901,118000,54874250,0,0,29,1
902,118000,54992250,10,0,30,1
903,118000,55110250,0,0,21,1
904,118000,55228250,10,0,22,1
905,118000,55346250,0,0,23,1
906,118000,55464250,10,0,24,1
907,118000,55582250,0,0,25,1
908,118000,55700250,10,0,26,1
909,118000,55818250,0,0,27,1
910,119000,55936250,10,1,28,1
911,119000,56055250,0,0,29,1
912,119000,56174250,10,0,30,1
913,119000,56293250,0,0,21,1
914,119000,56412250,10,0,22,1
915,119000,56531250,0,0,23,1
916,119000,56650250,10,0,24,1
917,119000,56769250,0,0,25,1
918,119000,56888250,10,0,26,1
919,119000,57007250,0,0,27,1
920,120000,57126250,10,1,28,1
921,120000,57246250,0,0,29,1
922,120000,57366250,10,0,30,1
923,120000,57486250,0,0,21,1
924,120000,57606250,10,0,22,1
925,120000,57726250,0,0,23,1
926,120000,57846250,10,0,24,1
927,120000,57966250,0,0,25,1
928,120000,58086250,10,0,26,1
929,120000,58206250,0,0,27,1
930,121000,58326250,10,1,28,1
931,121000,58447250,0,0,29,1
932,121000,58568250,10,0,30,1
933,121000,58689250,0,0,21,1
934,121000,58810250,10,0,22,1
935,121000,58931250,0,0,23,1
936,121000,59052250,10,0,24,1
937,121000,59173250,0,0,25,1
938,121000,59294250,10,0,26,1
939,121000,59415250,0,0,27,1
940,122000,59536250,10,1,28,1
941,122000,59658250,0,0,29,1
942,122000,59780250,10,0,30,1
943,122000,59902250,0,0,21,1
944,122000,60024250,10,0,22,1
945,122000,60146250,0,0,23,1
946,122000,60268250,10,0,24,1
947,122000,60390250,0,0,25,1
948,122000,60512250,10,0,26,1
949,122000,60634250,0,0,27,1
950,123000,60756250,10,1,28,1
951,123000,60879250,0,0,29,1
952,123000,61002250,10,0,30,1
953,123000,61125250,0,0,21,1
954,123000,61248250,10,0,22,1
955,123000,61371250,0,0,23,1
956,123000,61494250,10,0,24,1
957,123000,61617250,0,0,25,1
958,123000,61740250,10,0,26,1
959,123000,61863250,0,0,27,1
960,124000,61986250,10,1,28,1
961,124000,62110250,0,0,29,1
962,124000,62234250,10,0,30,1
963,124000,62358250,0,0,21,1
964,124000,62482250,10,0,22,1
965,124000,62606250,0,0,23,1
966,124000,62730250,10,0,24,1
967,124000,62854250,0,0,25,1
968,124000,62978250,10,0,26,1
969,124000,63102250,0,0,27,1
970,125000,63226250,10,1,28,1
971,125000,63351250,0,0,29,1
972,125000,63476250,10,0,30,1
973,125000,63601250,0,0,21,1
974,125000,63726250,10,0,22,1
975,125000,63851250,0,0,23,1
976,125000,63976250,10,0,24,1
977,125000,64101250,0,0,25,1
978,125000,64226250,10,0,26,1
979,125000,64351250,0,0,27,1
980,126000,64476250,10,1,28,1
981,126000,64602250,0,0,29,1
982,126000,64728250,10,0,30,1
983,126000,64854250,0,0,21,1
984,126000,64980250,10,0,22,1
985,126000,65106250,0,0,23,1
986,126000,65232250,10,0,24,1
987,126000,65358250,0,0,25,1
988,126000,65484250,10,0,26,1
989,126000,65610250,0,0,27,1
990,127000,65736250,10,1,28,1
991,127000,65863250,0,0,29,1
992,127000,65990250,10,0,30,1
993,127000,66117250,0,0,21,1
994,127000,66244250,10,0,22,1
995,127000,66371250,0,0,23,1
996,127000,66498250,10,0,24,1
997,127000,66625250,0,0,25,1
998,127000,66752250,10,0,26,1
999,127000,66879250,0,0,27,1
